"on January 17, 2018","Kinda had a paint smell to it that took a few days to air out, I don’t know how protective it would be in an instance if you dropped the computer but will protect from scratches etc."
"on February 23, 2017","great use for a temporary laptop cover. Totally worth the money.  I would get it without the keyboard protector, because it gets in the way of how fast you type. I personally don't like that.  Other than that, the case itself is very nice."
"on September 10, 2017","It's a very cute and protective case. It included a screen protector too! There's just a little tiny problem with the keyboard case, it slips off easily if you turn your laptop sideways lol but otherwise than that, it does it job."
"on October 26, 2017","Love the case ! However, due to the color it does get dirty easy but definitely protects Macbook from potential  scratches."
"on October 7, 2017","Everything you need to protect your Mac is included from Mosiso, and each piece is high quality. My only suggestion would be to include one more contact point for the case to clip onto the screen to have it fit more securely."
"on June 22, 2017","Good quality, but the color is not mint, is more green, still cute though."
"on January 17, 2018","Installation is pretty difficult, and removing it is difficult as well since youre trying not to scratch your expensive macbook air, but once its on its a pretty nice product. I enjoy the keyboard cover that was included"
"on April 19, 2017","Great deal. Beautiful case for a great price. My only complaint is the keyboard cover could fit a little bit more snug, it is pretty loose in some areas. Overall great deal though!!"
"on August 22, 2017",It looks great! The only reason why I didn't give it 5 stars is because it un-snaps close to the space bar sometimes when I'm typing. Everything else fit. Love the keyboard cover as well. I haven't put on the screen protector just yet.
"on December 9, 2017",As described!
"on February 2, 2017",This case is really pretty and true to color. The keyboard topper fits perfectly and it is still easy to type. My problem is that the bottom piece does not snap in on the back. Overall it works well and I've gotten lots of compliments on it!
"on June 15, 2017",I love the feel and color of this case. The only problem is that parts of the case pop off when I move the computer around but it doesn't affect the integrity of the case. The screen protector is also very good and prevents any scratches/smudges.
"on September 26, 2017",Fits great. Very sleek and like that the apple still shows through it. I just wished it had a clip in the center near the camera. This is where you grab to open the laptop and am afraid it is eventually going to stretch out or break.
"on December 25, 2017","I like the smooth outside and how it’s only plastic on the inside. The screen protector was kind of small omfor the screen and the case has some sharp touches on some parts of the case, but other than this it’s great. I love it"
"on May 14, 2017","Case arrived very quickly, the color is even prettier than the picture. Only minor complaint I have is that the keyboard cover could fit a little bit better. Overall, looks great and would buy again."
"on January 28, 2018",works well
"on March 15, 2017","I love the keyboard cover, I love the color, I love the protection... my only area of concern is that the hard case shows every finger mark.  Not a fan of that...what can I use to clean the cover, but not hurt it?"
"on September 1, 2017","The color is awesome. I don't have any trouble with it. The only think I am not fond of is the fact that the keyboard cover is slightly off than my actual keyboard so it makes it look blurry. Other than that, I love the product."
"on May 18, 2017","Love the case and keyboard cover, wasn't aware the speakers in a MacBook Air are partially under the keyboard though so the super comfortable and cute keyboard cover does somewhat muffle or mess with the sound."
"on September 25, 2016","This is just fine. It fits well and also comes with a screen protector. They keyboard protector makes it a little harder to type--not as comfortable as my previous one. The plastic is thin, but snaps on easily and does the job of basic protection."
"on January 5, 2017","Shipping was fast ! The actual case fit perfectly and it feels really nice. The only thing was that the screen protector was a tiny bit small and the keyboard protector although felt nice, was hard to press down on the keys."
"on October 19, 2017",Love it - only reason I didn’t give it 5 stars is that the little tab buttons to place on the bottom ( on top of laptop bottom “feet” would stay put.  Doesn’t affect use of the case or cause inconvenience.
"on February 1, 2017","Very sturdy and protective. However, the keyboard cover is so light that it makes it kind of  hard to see the keys. If I get another one, I will get a darker color to hide dirt and so that I can see the keys more easily."
"on September 10, 2017",It works very well and keeps scratches off! Only problem I have with it is the top case falls off at first but eventually will somewhat mold onto the laptop. I would get one of these again.
"on September 21, 2017",The laptop case works really well and it was pretty easy to put on as well as the keyboard cover. But it was kind of hard to put the screen protector on. It would be better if they put instructions on how to put it on.
"on September 25, 2017",The color was really great and met my expectations from the website. I appreciate the easyness of mounting the case and screen protection. Only drawback was that I couldn't get a key cover matching my Swedish keyboard.
"on January 26, 2018",Fits great and works great. Adds a nice touch.
"on January 10, 2017",Overall it is a great product and I like it.  It fits Macbook air perfectly and looks good.  Keyboard cover fitted well; I wasn't successful in attaching the screen protector but it may be something I did incorrectly.
"on July 11, 2017","I really like the case. fits perfectly but upon removing the case, where the head phone jack is located one of the tabs had cracked. now my case feels loose. overall the case is perfect. love the color"
"on January 25, 2017","I love it, although it seems to pop off a little from the lap top in one area occasionally. Other than that it is wonderful!! It is better than the one a third party Apple store sold me when I bought the laptop. I did not use the screensaver though.Suzanne"
"on September 13, 2017",We purchased two cases and they look very nice.  The only problem we had was that the front of the bottom case was very difficult to get on. Overall we are happy now that the case fits it just took a bit of attength
"on March 7, 2017","I received exactly what I was looking for, and all for a great price!!! The Keyboard cover was a little too bent on one side but still usable. Thanks for a great product."
"on August 6, 2017","Great case! My MacBook looks great. However, the screen protector was a pain to put on and I eventually gave up and took it off."
"on January 5, 2018",The color is a perfect match to the item description. It arrived quickly. I do wish that the case snapped on to my laptop a little better and that the keyboard cover fit better. But for the price point it’s great!
"on November 18, 2017",Fits the computer exact but it is very hard to take off.
"on January 17, 2017","The case fits great. The keyboard cover isn't the greatest. It doesn't exactly match the Macbook Air 13 inch. When the keyboard lights are  on, there's a terrible glare. Overall, a good item to buy for the price."
"on November 26, 2016","Very good value for the money!  It was a little difficult to get the top part on, but once on, it fits perfectly.  I like the keyboard being the same color as the case.  The case looks great and feels snug and secure."
"on October 13, 2017",Fits reasonable well.
"on December 7, 2016","This is a great case. It is smooth to the touch, fits pretty well, and the Apple logo shines nicely through the case. You can access all of the ports without removing the case and it does not get scratched easily."
"on February 2, 2017","The case required a bit more force than expected to fully clip onto the computer, but it appears sturdy without adding too much bulk or weight to the computer. Shipped and arrived quickly. Color as advertised."
"on February 8, 2018","The case is super sturdy, yet very light in weight compared to another case I’ve bought from another seller. I’m giving it 4 stars because it’s a bit hard to clean off oil based stains from chips or whatever."
"on February 9, 2017","I think you get a lot for the price of this cover. I've only had it for a day, but even if I had to replace it within the year I would get it again because I like the color options and the feel of the case."
"on September 19, 2017","The case is nice, color is as in picture, the only thing is the type cover slides a little and by the right ""command"" button and the external cover is minimally larger"
"on March 20, 2017","Very solid case.  I didn't realize it wouldn't be as ""transparent"" as the spec cases, but that's okay.  It fits and stays on ... that is the most important this to me."
"on April 8, 2017","Nice color and I love the keyboard cover that comes with it, but the case is a pain to take off!"
"on July 6, 2017",Really like how it adds a pop of color to my macbook. Fits exactly like it says.
"on January 21, 2017",cute case with a cute keyboard cover! the only problem i had with it was that the top cover didn't fit so i had to file the side so it could fit. also the screen protector came dented so i didn't use it.
"on June 14, 2017","the case is great!! i got it in the color marsala red. it was easy to put on my macbook, and it arrived quickly to my home. i'm just trying to get adjusted to the keyboard."
"on January 13, 2018",This case looks great! The bottom snaps off a tiny bit but not too big a deal.
"on November 3, 2016",Fits perfectly on my Mac! Love the color and style. The keyboard and screen protector are a nice bonus! Only complaint is that the screen protector was a bit tricky to put on so ultimately ended up not using it.
"on September 27, 2017","I like the color and it fit my MacBook Air. It feels very nice. However, the letters on the keyboard cover wiped off within 2 weeks of purchase and the case got dirty very quickly after my purchase."
"on August 7, 2017",its a perfect fit but the only reason i cant give it 5 stars is because the bottom half of the case is cracked:( good for the price though
"on February 11, 2018","It fits perfectly, the color and everything else is okay. The only problem is any time you touch your finger mark is all over it and they don’t go away"
"on February 1, 2018","The top part didn't snap into place like the bottom however, it hasnt come off and seems to still fit snug. So far so good."
"on December 17, 2017","Thanks Justin, the laptop case is great, although the screen protector came in a little bent, idk like a little part of it looked bent for some reason, other than that everything else was great !"
"on December 26, 2016","Amazing product you won't be disappointed, just having a little struggle snapping and keeping the top cover on. Shipping and service is amazing!!"
"on February 22, 2017",I had trouble putting the screen protector on but otherwise loving the case and keyboard cover!Update* The keyboard cover does not lay flat. It has already started to fall apart. Get what you pay for I guess!
"on September 30, 2017",Great product! Have it on my MacBook Air! Only thing that I had a problem with is that part of the case broke off a couple weeks after I bought it! Other than that I recommend it!
"on December 31, 2017",This was a gift for my daughter. I loved how easy the case fit onto her Mac. The color is beautiful and the screen protector is a plus.
"on August 21, 2017",The only problem is the keyboard. I cant see the keys at night as Im used to without the case. You should develop with a space that allow us to write in the dark.
"on April 19, 2017",super soft and easy to put on! The color is great and subtle. My only complaint is that the keyboard cover didn't come and I was told I get a refund or replacement and that has not happened.
"on November 29, 2016","Love the color!  The keyboard cover fits well but the screen protector that came with it didnt fit quite well, I still have it on, looks fine. Good overall though! I would purchase another color."
"on February 16, 2018",doesn't stay on sometimes but overall nice for the price
"on March 13, 2017",Took a while to get it one correctly but it works well. Nice color too. Bottom piece pops off and on a little but nothing that is to bothersome.
"on December 29, 2017","It is an okay case for the price. The keyboard cover doesn't match up perfectly, but it's only noticeable when my keyboard brightness is on."
"on November 11, 2016","I think that it was great. The colors are beautiful and they make my mac look colorful without going over the top. However, I was not happy with the fact that the screen protector was not included."
"on December 23, 2016","The hardcover case and the keyboard cover are so cute and protective. I love that you can still see the apple logo through the case and the keyboard cover is really easy to put on, it takes a bit to get used to when typing, but like I said it is easy to put on so taking it off and putting it back on if you will be typing for a while will be no problem. The only thing keeping me from giving this order 5 stars is the screen protector. I am usually really good at applying these things, but this screen protector had an insane amount of bubbles no matter how man times you tried to reapply so I had to just dispose of it. Other than the screen protector, this bundle is well worth the affordable price."
"on December 4, 2016","Went on easy, I liked the color and the keyboard cover as well. Screen protector was easy to put on. Arrived with a small piece cracked off on the back but I didn't even notice it right away."
"on February 22, 2017","Great product, however there is a little black speck that drives me crazy on the case! It's inside the plastic so there's no getting it out so it just sits there and stares at me all day."
"on January 12, 2017",This is a great product I'm in love with the color. It came with a matching keyboard cover and screen protector which is great. This product did not come with instructions so  it was difficult to put on my mac. Also this case scratches easy which I wasn't pleased with.
"on November 28, 2017",Works perfect
"on January 26, 2018","Easily applicable case. My minor problem is that it's not as black in real life as it is on the picture. If I knew that earlier, I would buy a different color."
"on March 13, 2017",Looks good and easy to put on.
"on July 25, 2017","wish the top case wouldnt stain so easily leaving every finger mark on there but love everything else about the case, great color selection"
"on April 24, 2017",Protects my Mac :)
"on August 12, 2017",Pretty but heavyI bought it for my friend's bday gift
"on March 7, 2017","Keyboard cover is great and fits like a glove, but the bottom part of the cover could use four extra clips (two in front, two in back). Nice matte texture and color."
"on November 8, 2016",cute case and i love the color. the only reason i didn't rate it with 5 stars is because it can get dirty fast. i have a black laptop sleeve and the edges of the case are turning black from the sleeve rubbing up against it. other than that i love it and the keyboard protector.
"on December 23, 2017",Love it! No instructions included though.🙁 figured it out quickly enough. I love the color and definitely recommend it.
"on May 20, 2017",Fits perfectly... only complaint I have is that the keypad cover doesn't allow the lights from the keyboard to shine thru at night...
"on June 22, 2017","The case itself is amazing, but the keyboard cover is not the greatest, it's hard to type using the keyboard cover. The color is the same as the picture. The screen protector is very good."
"on February 1, 2017","Nice cover for Mac Air. Easy to install. Has a velvety feel to it and feels soft to the touch. Only dislike is, the oils from your hands and fingers are difficult to clean off."
"on December 18, 2017",Really nice.
"on December 30, 2016",Love the soft matte feel and the color. Came with everything and extra white circle stickers if the ones on the bottom half of the case fall off. It;s hard to take off though
"on November 17, 2016","Plastic hard case four starsKeyboard cover 3 starsScreen protectors 2 starsThe plastic cover was not difficult to put on my MacBook air, it is soft to the touch, and the apple logo glows through the case which is something I wanted. However, the fit is not 100% which is why I am not giving it 5 stars. The edges don't come all the way close together making my MacBook look as though it has a a gap when closed.The keyboard cover makes it difficult to push down on the buttons. I am hoping it is something that changes throughout everyday use. It does serve the purpose for keeping the keyboard clean of dust and dirt. However, when in class and trying to type something fast because of the difficulty of typing I make a lot of typos and I find myself taking it off.Screen protector does not fit 13 inch screen perfect. I am thinking it is for the purpose of when you take it off it is not as difficult? There are a lot of bubbles left which is not noticeable on the Air but I am sure you can tell on a Mac with retina display."
"on January 28, 2017",The back doesn't fit on mine.. it keeps sliding off. The too is nice though. And I loved that it came with a screen protector!
"on March 3, 2017",Took a bit of effort to snap on but is on now and looks great!
"on January 25, 2018",perfect fit. little swirl scratches but otherwise good product.
"on February 15, 2018",Itsa good one. Beautiful. However fingerprints are left when u touch it and also it came a bit cracked in side but i guess its bcs of long way of trip to me
"on December 11, 2017",I really like it!  Lightweight and the keyboard protector is a nice bonus.  The cover shows fingerprints/oil but other than that a thumbs up!
"on March 6, 2017",Absolutely love the color and feel of the case but it is impossible to get the top part to snap on.
"on September 15, 2017",it came just like the picture but the material is really fragile and it breaks easily ..it came broken from a corner ...the product is fine for the price ..is just the material.
"on August 26, 2016",fit perfectly. was impressed with the quality for how cheap it was. loved the color. screen protecter was a little hard for me to apply but i got majority of the air bubbles out. i would buy again.
"on January 28, 2018",Dont recall getting a screen protector but overall was nice
"on February 1, 2018","The case is nice, a little darker than I expected but okay.​But the lower case doesn't seem to fit properly; kind of falls off a little bit sometimes"
"on April 6, 2017",Breaks easily.
"on February 9, 2017",This is exactly what I wanted. Only thing that wasn't great was the screen protector. It was hard to use and I ended up just throwing it out.  Over al good buy and would buy again.
"on January 16, 2018",came very fast except the key board buttons do not line up on the top row. it is not that they don't fit it is that the buttons are mixed up
"on September 12, 2017",Great case and I love the color! The bottom looks like it does fit perfectly but it doesn't cause any issues.
"on December 20, 2017",Just as described...I will order more in different colors
"on March 20, 2017","Color was a little deceiving, but overall I really enjoy this product"
"on August 9, 2017","Fits my MacBook Air perfectly! Only thing is that it leaves fingerprints on the outside of the case, but it doesn't really bother me. All in all, it fits its purpose."
"on January 25, 2018","The product arrived quickly and the color is beautiful. However, the top portion of the case comes off at least twice a week, but it’s not a huge problem."
"on September 30, 2017",Fits perfectly fine. The only complaint I would have is that the top (snap on) white cover has a couple of small random purple dots. Other than that its pretty great
"on January 4, 2017","Fits the laptop snugly and reasonably easy to take off, however adds significant weight to the laptop.  It may or may not annoy you.  Just something to be aware of."
"on March 12, 2017","Good price, but I didn't like the keyboard cover so I just took it off. the case is nice and does its job!"
"on September 15, 2017",Should've came with tempered glass..but Eeh
"on October 17, 2016","great case and key pad cover, however the reason for 4 instead of 5 is that the screen protector was very hard to put on and i ended up not using and throwing away."
"on December 4, 2016",I really struggled to get the top of the case to stay on. I love the price and the color but I don't like the line up of the keyboard protector or the struggle to install the lid.
"on October 17, 2016",Love the color and the fact that the keyboard cover matches perfectly is a plus :) I only gave the product 4 stars because of the amount of finger prints that the case picks up
"on April 5, 2017","Great product, great price!  My daughter LOVES it!!"
"on February 4, 2017","Arrived on time, case snapped on the computer perfectly, and the keyboard cover is fine. I didn't bother with the screen protector so can't comment about that."
"on October 15, 2017","Nice case, protects from scratches.  A grip on the bottom fell off, but comes with an extra set.  Screen protector is kind of difficult to get on, but it works"
"on February 18, 2017",This was a great purchase for me. It was easy to put on and was more than what I expected. I definitely recommend that anyone who needs a case to get this one.
"on October 30, 2016",Really satisfied with my purchase. Nice looking case with a very nice smooth touch. Only one thing I didn't like. The screen protector was too small fo my MacBook Air 13'.
"on February 19, 2017",I love the color but it does tend to weigh down my screen and the keyboard get stuck but I love the color and I am very pleased with it besides those reasons.
"on February 8, 2018","Serves its purpose. Arrived in a timely manner, fits perfect & looks good."
"on March 12, 2017",The case was a perfect fit and a great color.  Very professional looking.
"on April 30, 2017",Great color. Fits perfectly on my macbook air.  Also very easy to put on.
"on December 27, 2017",Although it came out dark blue instead of black.. it made a really good present and my boyfriend loved it so therefore I’ll give it a 4 stars!
"on September 25, 2016","like it a lot! the keyboard cover makes my macbook air look a bit blurry but overall i love it! good quality, also dont put the screen protector on. It will mess up your screen."
"on November 22, 2017","It doesn't snap on at the bottom properly but its still hanging on either way. Looks like great quality, and the keyboard cover isn't annoying to use at all."
"on January 1, 2018",The cover was a gift. It fit perfectly and the receiver was very pleased it also included a screen protector. They advised the color was perfect. Thank you.
"on October 6, 2016","Absolutely love it. The case came in good condition and it was easy to put on my laptop. So far, the case fits well on the laptop and the the keyboard cover is a good accessory for the laptop. Would highly recommend for anyone to buy a product from this brand."
"on March 3, 2017",Great quality and price.
"on August 13, 2017",Everything fits great
"on November 5, 2017",The cover is sturdy anddoes the job of protecting my laptop. The screen cover did not fit. It was very small.
"on May 4, 2017",I liked it.  It also has something to hold the screen.
"on August 24, 2017",It's a good purchase. Great price BUT it came in damaged. I'm sure if it didn't have a broken piece it would have been perfect product.
"on November 2, 2017","I bought it for my wife and she lives it, it's a great case in a beautiful color. I don't give it 5 stars because she said it's a little heavy."
"on January 17, 2017",Love this case everything's really nice. Would have given 5 stars but don't like the fact that finger oil seems hard to get of the case. Super minor.
"on December 8, 2016","The cover slips on easily and stays on - unlike some laptop covers I've seen/used before. Unfortunately, the black is not as dark as I'd expected, but the usefulness of the cover makes up for this. Overall, an excellent and affordable buy!"
"on January 23, 2018",I love the color and it fits my laptop perfectly. The only reason I gave it 4 stars is because one of the corners for the bottom piece were cracked.
"on August 13, 2017",Worked well. After getting tabs lined up on right side of top it snapped right on. Bottom was no problem
"on July 26, 2017",It fits better than my old one and the case seems more durable than my old one. The one star off is because it's a brighter green than the picture.
"on October 25, 2017","Ordered in Deep Teal and it’s not as dark as I expected it to be but it’s still pretty, like seafoam green. So far, it’s protective but I haven’t had it long."
"on January 9, 2017","Everything is perfect and as shown, except for the screen protector which is hard to put on, bubbles easily and just doesn't look well. This was thrown away almost immediately, but the keyboard and case are perfect!"
"on July 27, 2017",It wasn't what I expected I like it
"on August 23, 2017",Somewhat slick surface. Was hoping for a more rubbery texture to resist slipping but it will work for what I want.
"on August 13, 2017","Really good case, though the bottom portion could be a little more secure. But I definitely think it was worth it for the price!"
"on July 31, 2017",I did not receive the keyboard cover- which is what enticed me to buy- but the cover works wonders.
"on May 27, 2017",Good deal for price. Case is pretty good quality but top part of the case comes off easily. Color is true to pic.
"on June 1, 2017","Very nice stuff.The cover case, screen cover and the keyboard fitted my MacAir like a glove! Timely delivery too."
"on January 27, 2018","Very nice!, I like the fact it come with a keyboard cover."
"on January 29, 2018",So far so good. Time will tell how it holds up.
"on July 17, 2017","Great price for all you can get. However, I am leaving finger print marks on the case that are hard to get off."
"on February 14, 2018",Good value for quality product.
"on January 9, 2018",I loved how it came with a full set to cover my computer but I wish the screen would be easier to put on but all in all it’s a great cover.
"on January 21, 2017",Like everything just have a little problem with the clear plastic sheet.It will not stay in place.thanks for asking
"on February 21, 2017","The apple logo does not show through when the laptop isn't open and on. Other than that this is a great case, good quality and super cute."
"on June 26, 2017","The case is fine, but it arrived damage. A piece broke off from the edge  by the headphone jack. Still functional, though."
"on November 1, 2017",Not as opaque as I would have liked for the back plate but otherwise great buy
"on July 12, 2017",It seems to be a good looking product.  Can't say much initially.  I will know more in the next several months once I see how the product holds up to use.
"on July 20, 2017",Love the color and looks great and protects well.
"on February 14, 2017",goodddd really pretty beautifulbut keyskin there is little problem just little suckdetail was poor but good im satisfied
"on August 13, 2017","I order this, only the laptop case came in. There was no keyboard cover or screen cover. Other than that it was a great purchase."
"on January 16, 2018","Works really well - fits my MacBook Air perfectly. Makes the top a little heavy, so it tends to fall- otherwise great"
"on February 15, 2018",Very cute
"on February 17, 2017",The case is nice. It's very pigmented and it fits my case well. It's not too difficult to put it on and take it off. The keyboard cover fits properly too. So far so good.
"on May 8, 2017","This case is so cute. It's a really good deal for the price because it comes with a screen protector and the soft keypad cover. My keypad cover is nice however the letters didn't quite match up with the ones on the MacBook, which is okay, but is really noticeable when it lights up. The case color is a bit darker than my rose gold iPhone, but I don't mind."
"on February 13, 2018",I love the color and this case but the apple logo isn't cut out which is what I wanted so it looks kind of odd.
"on September 12, 2017",Excellent case!  Really like how sleek and light it is.
"on October 31, 2017",Nice
"on February 13, 2017",Bought as a gift for my sister. She loves it! Only thing she did not like is where the letters were setup on the key board.
"on December 8, 2016",Exactly what I expected. It looks good (maybe a little too dark in the green) but it protects my laptop and fits really well.
"on March 28, 2017",Fit's well ... the keyboard cover seems to stay on.
"on May 14, 2017","The white letters on the keyboard cover are hard to read, otherwise the case is a nice color and fits well"
"on January 25, 2018","It's a really smooth case and fits well. maybe more support on the sides would be good, but overall a very nice product."
"on February 8, 2018",I really liked this case! It snapped right on my laptop and I get compliments all the time on the color!
"on October 24, 2017","I had trouble getting the top half to stay on the top half of my Mac, but overall I enjoy this product and I love the color I got."
"on March 19, 2017","Love it. Keyboard cover doesn't fit exact, but it does the job."
"on November 14, 2016","It fit perfect! although the keyboard cover, is starting to fade and i just got it a couple weeks ago. I also didn't use the screen protector."
"on September 6, 2017",My daughter loves it.. goes perfect with her color scheme in her dorm room
"on February 5, 2018",Good case. Hard to remove but all around good.
"on October 17, 2017","Good quiality for a cheap price , Apple would charge double."
"on January 13, 2017","ordered it on a wednesday and got here on a friday:fast shipping , case fits and clicks perfectly with the laptop."
"on December 3, 2017",It is a nice protection for my macbook air!
"on January 19, 2018",Love the case and love the texture. Only issue I had is the letters on the key board cover are difficult to see.
"on February 16, 2017","I wish it would've came with instructions. I was confused on how to put the screen protector and the keyboard. also, the keyboard protector makes it difficult to type, in my opinion"
"on October 18, 2016","I enjoy the cover.  Pretty easy to attach. Had a little trouble getting it to stay on at first, but now it is locked in place."
"on February 27, 2017","It is a good protective case, but it would be good if the bottom part of the case stuck to the computer better."
"on December 30, 2017",It’s a nice case for the price the keyboard smells a little but overall very nice!
"on May 26, 2017","I'm very happy with this product so far... although it was not delivered in a timely manner, the case itself was easy to put on and seems to be doing the trick"
"on December 21, 2017","I love it... though it came broken on one side, other wise my macbook looks great"
"on April 17, 2017",Awesome color and gives great protection
"on June 20, 2017",Keyboard cover sometime wants to come up
"on June 22, 2017","Case was easy to put on, and the screen protecter was too! Keyboard cover fits perfectly. The only issue i've had is fingerprints staying on the case"
"on November 28, 2017","fits well although I won't be able to put any decal stickers on the case but otherwise, love the color I got."
"on September 15, 2016","So far everything fits well and the color matches, the only thing is it's a little more see through than the pictures. Not completely clear but you can definitely see through the case. Otherwise a good buy so far !!"
"on August 26, 2016","The cover is pretty good, Just the screen protecter wasn't the best and also didn't bring the little sticky thing to get out the dust."
"on April 11, 2017",Fantastic timing. Wonderful feel. Beautiful color.
"on January 6, 2017","No personal use as this was bought as a gift. However, the recipient was thrilled and it looked terrific."
"on June 4, 2017",Easy to put case on - nice quality for the money
"on September 3, 2017",Looks good and has a soft feel. Perfect for what I needed to protect my computer! Price was just right. I'd recommend buying.
"on August 24, 2017",Great. fits and solves the problem and a deal for the price.
"on January 9, 2017",I really liked this case for my MacBook. It feels and looks great. I would buy this again if I had too
"on December 17, 2017",It fits perfectly on my laptop and it matches my pink phone case. I am very pleased with my purchase.
"on August 22, 2017","It is a little dirty,but is still acceptable."
"on November 21, 2016",I like this. I didnt use the plastic screen film but the case and keyboard cover are a perfect fit1 Thanks
"on October 29, 2017",nice
"on November 10, 2017",Came a bit smudged but still looks good & I feel like it protects my computer well.
"on October 23, 2017","For a low price, I got a three-in-one deal: the case, the screen protector, and a keyboard cover."
"on January 6, 2017",Very lovely color and arrived super fast-fits the Mac perfectly and was a great price.  All good!
"on April 8, 2017","It's more of an aqua, turquoise but nonetheless pretty"
"on February 22, 2017",I love that this came with a screen protector! The case is of good quality and I like it so far.
"on June 14, 2017",It's really nice. It has a soft feel to it and it's exactly the color I wanted.
"on September 29, 2017",It comes up with the same color as mentioned in the description. It is an amazing product. :)
"on February 3, 2017",I love the color but it seems to fall off my laptop sometimes. But other than that I love it.
"on November 21, 2017",The color is totally what I want. But an angle of it was broken when I got it.
"on March 17, 2017",Great product and value.  Screen protector too but need instructions for that.
"on September 12, 2016","The keyboard cover and the case fits perfectly. However, the case can pick up fingerprints but it doesn't bother me that much."
"on September 5, 2017",Great color! Fast delivery and so far so good!
"on January 7, 2018",Everything I expected screen protector seems flimsy
"on October 31, 2017",Case had a smudge but it was supposedly new but over all it’s a good case
"on March 9, 2017",For the price this thing is great and really all one needs for protection
"on September 5, 2017",Good.
"on September 8, 2017","Works good but get covered in oil marks after minimal handling, besides that it's great"
"on January 3, 2018",I bought the “clear “ . I only didn’t like the keyboard cover . Doesn’t fit very well .
"on January 19, 2018","Good product, the keyboard protectant is a bit tough but, still a good by."
"on December 18, 2016",Product came exactly as described! Keyboard is great but loses its ability to stick easily
"on August 19, 2017","It's really sturdy just when I got it, it was not the color I expected"
"on July 16, 2017","Case looks great, however fingerprint marks are visible."
"on March 22, 2017",My daughter loves the hard case but not to fond of the keypad covering
"on October 8, 2017",Case fits well but only issue is that instructions online are different than the ones given online.
"on January 15, 2018",It was a great case and it fit just how i wanted it too
"on January 23, 2017",They have great customer support the case is very cute and simple great color too.
"on August 24, 2016",over all it was a great case but if for some reason your laptop over heats it starts to mess with the plastic
"on November 3, 2017",Its good. Love that it comes with the screenprotector and keyboard.
"on September 12, 2017",I like this case very much. It gives my laptop a nice look and it feels durable.
"on March 15, 2017",Fits my MacBook Air well. Surface is not slippery.
"on January 28, 2017",Clips off every once in a while but good fit keyboard stays on easily. Good buy
"on January 22, 2017","It fit well in most areas. You can not beat the price, protection and quality."
"on December 4, 2016",The keyboard cover is a little bit dirty but the case works fine and it's pretty.
"on September 17, 2017",Arrived on time and the product not that bad. Exactly what I wanted and need.
"on January 5, 2018",I thank you for your concern but I the product is doing just fine I thank you
"on June 9, 2017",It's super cute! Had to get a microfiber cloth to keep the fingerprints off but it looks great I love it!
"on September 28, 2017","It came exactly as it says in the description, and the color is really nice!"
"on September 2, 2017",I like it but it breaks too easily
"on March 28, 2017",Gift for my husband-- he loved it.
"on January 20, 2018","Keys board cover was missing, but other then that case looking nice"
"on January 18, 2017",Does what it is supposed to do. Colored keyboard protector not distracting.
"on December 10, 2016",Holding up nicely.  Fits well and keyboard cover is nice.  Would order again.
"on December 23, 2017",Fits perfectly and looks great!
"on March 29, 2017",My only complaint is that the screen protector does not fit.
"on March 10, 2017",More taupe than gold but still a good product.
"on November 27, 2017",Good product. it complement my MacBook air well.
"on July 22, 2017",Love it!! Makes my laptop not boring from the outside. I recommend it.
"on January 23, 2017","Great case, but it did not fit my 13.3 MacBook Pro. I had to return it"
"on March 27, 2017",As expected
"on November 6, 2017","Bien,la protection du clavier ne convient pas ."
"on June 2, 2017","I love it, but it didn't send me my screen protector"
"on November 27, 2016",not as attractive as it appears but highly useful for protecting my mac
"on February 9, 2017","can come on and off easily, and works well to protect the laptop."
"on January 10, 2018",Edge clips breaks easy.
"on November 8, 2017",Love it
"on December 12, 2016",great color and good price! i don't like the keyboard protection
"on October 8, 2016",Yes. Love all the accessories that came with the cover
"on November 15, 2017","This case is nice, and gets the job done."
"on October 19, 2016","The quality is okay. The color is not quite the same, but overall its good."
"on January 25, 2018","it’s a nice case, prevents dirt and scratches."
"on September 18, 2017",No hassle snapping on cover. Fits perfectly. Stylish colour.
"on June 18, 2017",Really good quality and fit to my apple air
"on December 24, 2016",got the rose gold. matched exactly as shown and other times of that color.
"on January 29, 2018",Excellent quality and price!!!
"on February 5, 2017",It's pretty good :) has popped off on its own once though.
"on September 25, 2017",Nice quality and a great value but color get dirty easily.
"on December 8, 2017",Beautiful color
"on August 20, 2017",I really like this case. It fits perfectly on my laptop.
"on October 31, 2016","The product overall is very good and it has a good value for money.The cover is very good and fits perfectly the MacBook Air 13 inches. I have read too many reviews complaining about bad fit for different computers... to everyone who is buying this, PLEASE make sure that you get the cover that is for the right model of YOUR computer. Do not just read the name of the computer, verify the model. I really thank Mosiso for the good advise on this.The keyboard cover is good as well, it fits the keyboard very well. The only drawback (which is not specific of this product) is that sound in this computer gets dimmed when you use the silicone keyboard cover, so my son has to take the keyboard cover when he wants to listen to music or watch a movie without the headset if he wants to have good quality of sound.The screen protector is really not worth it. It is plastic screen protector, impossible to attach to the screen without bubbles... Do not even bother to try to get it installed. Anyway, just for the cover and keyboard protector the product is worth it. Just lower your expectations regarding the screen protector and definitely do not make it your purchasing decision factor."
"on March 12, 2017","Nice hard case, though I'm not using the keyboard cover. doesn't seem to want to stay on."
"on March 27, 2017",Product fits my mac well. Love the color.
"on July 5, 2017",Excellent.  Cover for well!
