"on October 17, 2017","It's been around 2- almost 3 months and its lasted me really well! I got pink and the color is so beautiful, it makes my laptop look very nice."
"on September 29, 2017",The colour I ordered was 100% spot on and the case was easy to attach and fit perfectly. I feel secure using it on my laptop and it’s so cute as well.
"on August 13, 2017",Really good case! Love it
"on December 19, 2016",Got this as a present for a friend. I wish the mint color could be a bit stronger. I also liked the keyboard cover that it came with.
"on January 9, 2018",Case fits perfectly and looks just like the picture. Will order more colors in the future!
"on May 22, 2017",Works perfectly and I love the color!
"on March 17, 2017",I love the product its cute and easy to put it on
"on November 22, 2017","Could'not be betterGreat fit, high quality."
"on December 15, 2017","I love this case. No chipping, no cracking, and came with everything very neatly packaged and in great condition. Very satisfied. :)"
"on August 20, 2017","The case was a little difficult to align and snap on, but once I figured it out, it's held up and imnot having any problems at all!!"
"on January 12, 2018","this is great! perfect fit, for the money I paid, I used to have an Speck case before, this is the best replacement. Very satisfied."
"on March 16, 2017",Works great with my new MacBook Air and Samsung computer screen. No issues so far!
"on July 9, 2017",Item arrived on time. Great quality!
"on March 13, 2017","Great computer cover, fast delivery."
"on April 9, 2017",Great item and as described! No problems installing. Fast shipping. Thanks!
"on October 24, 2017",Super easy fit. The black case shows the logo through. I can see myself buying this again instead of another hard shell from Apple.
"on April 17, 2017",The cover is and good quality. I'm happy 😊 with the purchase
"on January 20, 2018",Perfect - just as we expected! Thank you for timely shipment.
"on November 23, 2016",Have been through multiple MacBook Air cases for 2-3x the price. This is by far the best fitting and has the best materials. Great value!
"on February 22, 2017","It's very comfortable to have, doesn't make my laptop look big and bulky. I especially love the color, it continues to grow on me."
"on January 13, 2017","Very smooth case! It fit perfectly on my MacBook Air 13.3 inch. I especially like way it looks, will purchase the wine color soon!"
"on July 18, 2017","Love color, durability!"
"on September 9, 2017",All components fit well and protect as expected
"on January 6, 2017",Excelent product!! Arrived on the estimated time and with a fair price!Also comes with a good screen protector and spare rubber feet.Definitely a good buy!
"on July 13, 2017",Exactly what had I expected. The keyboard cover is comfortable and doesn't bother when you're typing.
"on January 27, 2018",All is good.
"on January 9, 2017",I love it this case it is very pretty. I have received several compliments on it. The color is very unique and matches the image.
"on November 26, 2017",Love this case I just wish it was easier to clean :/
"on October 25, 2016",I bought this for my daughter for Christmas so it has not been opened but the delivery was fast. I can't wait to give it to her.
"on November 14, 2017",Just arrived and I love the color and product!! Snaps on very easily. I bought the rose gold color and it is beautiful!!!!
"on September 18, 2017","Great case, great price! I really love the feel of this case. Makes everything about the MacBook that much better!"
"on August 19, 2017",Great product. My daughter really loves the color and the keyboard and the screen protector. It's worth the price.
"on October 14, 2017",Ordered this for my daughter's new mac Air and she absolutely loves the color. It fitted her computer excellently.
"on November 25, 2016","Fits perfectly and gives my new MacBook Air the protection I want. Love the color, will be ordering additional colors to change it up!"
"on February 19, 2017","Beautiful​, sturdy, and awesome! Would be a great gift or a gift to yourself! Here in lightning sped! Would buy again and again!"
"on February 4, 2017",I have had my hard case for almost a month.  The case is very easy to put on the laptop and the mint green is a very pretty color.  The case was delivered quickly.  I am very pleased with this purchase.
"on August 13, 2017",Loved the color and pictures turned out the same in person
"on September 8, 2017",Love the color and looks just like the picture! Case fit perfectly and comes with replacement rubber circles for the bottom of the case.
"on July 11, 2017","Durable, hard case that doesn't flake off and break into pieces like my last case did"
"on November 6, 2017",lopking nice cover
"on February 8, 2018",perfect!
"on December 7, 2017",Great cover for Apple laptop! Looks great and arrived promptly 👍🏼👍🏼
"on January 21, 2018",My daughter ordered it and approves. She threw on a few Patriot’s stickers and it looks perfect. Would recommend!
"on November 4, 2016",Best cover that a laptop can have. I love how it fits sunggly on my computer. Now I dont have to worry about putting grime and dirt on it.
"on August 30, 2017",Recipient absolutely loves her case and keyboard cover!!!
"on October 24, 2017","As described,  for perfectly! Quick delivery! Thank you!!"
"on July 16, 2017","Amazing. Love the matte feel. Very slick and clean. Personally, did not like the screen protector."
"on October 7, 2017",Love it.dont care for the keyboard pad anyway..
"on September 19, 2017",Make my Mac Air looks so great.
"on September 20, 2016",Each piece fit perfectly. The color is the same as the color seen online. It was delivered quickly. It's a good product. I'm happy with my purchase.
"on November 4, 2017",Has saved my Mac quite a few times already. I'm accident prone and its been awesome to have it. Would buy again.
"on October 25, 2017",such a valuable package that gives you all that you need. my clear case is beautiful; i can decorate it with stickers as well.
"on December 26, 2017",Looks great and keeps my Computer Protected
"on July 12, 2017",I love the soft purple color. Good product.
"on September 25, 2017","I'm really pleased with my product, it arrived on time and looks exactly as the one in the pictures. Definitely will buy again with this seller"
"on March 6, 2017",Just what I needed.  It looks so pretty and protects my macbook well.
"on February 20, 2017",Very nice product and arrived quickly and well packed. I bought it for my daughter and she really loves it! Great job Mosiso!
"on January 14, 2017",I wish I could figure out how to apply the screen protector. Besides that it's a great price for a lovely product. Very chic.
"on February 26, 2017","This case it's great, it's doesn't feel cheap, it feels soft, cute and fits perfectly on my MacBook Air 13'. I just loved it."
"on December 29, 2017",The case is very well made...
"on January 15, 2017","Was looking for a Marsal Ref color, and was surprised to find this color available.  Nice soft, plasticy feel and easy to assemble.  Comes with cover and keyboard cover in matching color."
"on September 13, 2017",In my experience this is better than Speck case cover.
"on October 23, 2017","My daughters love their new computer covers!  They arrived as promised and, so far, seem to be a fantastic product for a great price!"
"on April 18, 2017",Great quality and hard cover
"on September 7, 2017",Case and screen protector fits great.Bought them for my daughter for her Apple laptop and she loves it.
"on August 27, 2017","Case is true to colour pictured, well constructed, and is smooth, silky to touch. Very pleased with purchase."
"on August 24, 2017",Everything fits perfectly and the rose gold color is beyond beautiful! You get so much for what you paid for.
"on January 28, 2018",Perfect size and shape I love how it looks on my laptop!!! ♥️♥️♥️♥️
"on August 6, 2017",Absolutely love this case. It fits perfectly in my Mac and the color looks exactly as the picture. I bought the Rose color.
"on February 20, 2017",The case is a more pleasant red color than the wine red from other brands. It looks a lot more expensive and higher quality
"on February 26, 2017",I love my product came on time and is protecting my computer and even came with a screen protector
"on October 2, 2017",Fits snug and comes with a key board protector that feels great to touch and a screensaver🤙🏼
"on September 30, 2017",Best case for the Macbook Air. It looks fantastic and does not pop off or crack.
"on November 10, 2016",Arrived on time and I was very pleased by the case. I love the color and the material. I would definitely recommend to other buyers.
"on August 24, 2017","Love this laptop hard case, fits my MacBook Air perfectly. The cover is very good quality and doesn't break."
"on May 14, 2017",I love this product. It came on time and was exactly like the picture. I couldn't be happier with this case.
"on February 2, 2017","It snaps on perfectly and has that nice soft fuzzy kind of texture, like soft plastic. Love it! Will definitely buy another when it's due."
"on September 5, 2017",I love this cover!!! The color is perfect and I love the fact that the apple symbol glows through the case. No complaints!
"on August 16, 2017","everything came as expected, perfect fit, love the color totally obsessed and for it to be 14 dollars is an amazing price."
"on January 28, 2018","Love this case, super easy assembly and included a screen protector along with it."
"on December 11, 2016",The product was delivered on time. Everything was as described online. I am happy with my purchase and recommend it as well.
"on August 18, 2017","My favorite color, product fits perfect"
"on January 13, 2018","Great colors, sturdy. Fast service. Would buy again."
"on March 29, 2017",just like the picture awesome product love the color
"on January 19, 2018",I love it 👌🏼
"on October 28, 2016","My daughter loves this case, and especially the keyboard cover. What a great product for the money! Perfect fit, absolutely recommend."
"on February 12, 2017",Works perfectly and fits well. I like that it included the keyboard cover. Thank you!
"on February 17, 2018",Fantastic!!!!
"on March 10, 2017","Very happy with this case. It looks exactly like the photos, and fits nicely on my computer."
"on April 13, 2017",Product is as advertised. Great fit. Easy to apply. Looks great.
"on December 25, 2016",The color and fit of this case is awesome! It had a smooth finish overall and the keyboard cover doesn't budge. Love it!
"on January 16, 2017",Looks good. Goes on easy. And come with a screen protector. This was exactly what I was looking for and at a great price
"on February 24, 2017",Love it! Just as described.  So many color choicesI bought two and colors matched very well to the photo on amazon
"on November 28, 2016",The case fit on perfectly on my MacBook Air. The cover is smooth to the touch and the color is lovely.
"on November 8, 2017","The case is very easy to put on, all items listed were there. Cleaner color than I thought."
"on January 9, 2018",Shipped fast.  Exactly as described and what my daughter needed.  Thank you !
"on September 4, 2016","I love the case! Keyboard cover could be better though. With the keyboard cover, you kind of lose a lot of responsiveness of the regular keyboard of the mac."
"on July 27, 2017",It fits flawlessly. And the color is beautiful! Definitely a great purchase and you can't beat the price!
"on April 1, 2017",Arrived quicklySnapped easily into positionNo negative issues to reportI'd order again.
"on January 4, 2017",Bought it for my mom for Christmas and she loves it. Fit her MacBook Air perfectly and she loves the keyboard cover too
"on December 31, 2016","I really like everything that came with the order and the case fit perfectly, as well as the keyboard cover. Thank you!"
"on January 12, 2018",Good product and good customer service too.  Recommended.
"on October 15, 2017",I adore this case it works well and stays on well
"on August 31, 2016","I love this case and keyboard cover.  It looks great, and fits perfectly.  The color is exactly what I hope it would be. Excellent product at an affordable price."
"on March 22, 2017",Great value
"on October 17, 2017",Great deal!
"on July 8, 2017",Loved it!!!
"on December 19, 2017",Protects my Macbook and looks great.
"on November 2, 2017","really love the case.it's so easy to install and the case is matte.i recommend it to you guys, do not exitate."
"on November 25, 2017",Great product!!!
"on October 16, 2017",Light weight- fits well and looks great. Price is a nice bonus
"on March 3, 2017",The right size for the laptop and the accessories are perfect.
"on July 30, 2017","Easy to use, fits well. The keypad cover takes some getting used to in the dark as the keys don't show through as well"
"on December 10, 2016",Great product and great customer service. I would definitely recommend it and if I needed another one I would buy one.
"on November 8, 2016",Great company to do business with.  Order arrived quickly.  My daughter loves color and feel of the case.  Would purchase again.
"on March 14, 2017",Such a cute color and so pretty! Love this case!
"on September 8, 2017","I love the color. It fits perfect, good & its good quality. It was totally worth the $13."
"on March 2, 2017",This is the second item I purchased from Mosiso and they are all great. Good quality and great price value. I recommend them.
"on December 4, 2016",Great value!!!  Just getting it for the cover without much expectations but I really like it because how it looks as well
"on October 10, 2016","Very nice case with good fit & materials, as well as keyboard & screen protector.  Fast delivery as well.  Would definitely recommend."
"on January 20, 2017","Bought this for my mother, she loves the color. It's a matte plastic that protects her MacBook Air 13"" perfectly."
"on February 3, 2017",Awesome light all around. Perfect brightness and endless adjustments can be made with flex arm.
"on February 10, 2018","Nice product, very good quality! 100% recommended. Protects Mac very well."
"on January 23, 2018",loved it!
"on April 1, 2017",great buy
"on November 5, 2016",Fit my new macbook great although the top case took a couple tries to get on right.  I really like keyboard cover- works great!
"on August 2, 2017",Looks and works great
"on January 10, 2018",Even though I bought the wrong product it came in a really good condition.
"on February 27, 2017","Solid, nice touch feeling, good protection! Precise build of every piece. Fits perfectly with Apple products. Very recommended."
"on October 11, 2016","The case fits perfectly, I love the color and the texture of it is so smooth. I LOVE IT! You can also see the apple logo through it."
"on October 22, 2016",Love it!!!
"on November 26, 2016",LOVE the matted finish - even cuter than the picture and super easy to attach. Will definitely be recommending to others!
"on December 11, 2016",The cover slipped on readily and looks very handsome (I purchased it in camel) . I chose not to use the screen cover.
"on May 17, 2017",Works great! Exactly what I expected
"on July 7, 2017",I LOVE IT. BEAUTIFUL COLOR WITH GOOD QUALITY.
"on May 15, 2017",got this for my daughters new laptop. She is very happy with the product
"on November 13, 2017",Love it
"on March 11, 2017",Love it
"on January 10, 2018",good case for the price
"on September 16, 2017",I ordered this for my daughter's birthday.  She loved it! Thanks for contacting us to make sure we got it!
"on November 1, 2016","Love this product, included everything I needed to protect my MacBook Pro. I would and have recommended this product already."
"on October 12, 2017","Amazing keyboard cover! It arrived on time, fits perfectly and looks beautiful! Thanks!"
"on January 18, 2017",The case got perfect and was exactly what I wanted for my silver MacBook. Now it's rose gold and matches my iPhone perfect.
"on January 1, 2017","I bought this for my step-daughter for Christmas and when I received the email to rate this product I text her and asked how she liked the cover, her reply was ""I love it."""
"on September 14, 2017","really great product with amazing quality. Everything fit perfectly into my computer, would definitely recommend!"
"on January 9, 2017","Came as expected really nice cover, also the keyboard protector is really nice I would recommend the black color."
"on February 12, 2017","The first order I bought was defective. It was IMPOSSIBLE to put on. Then, I exchanged it and it fits perfectly:)"
"on April 17, 2017","Great product!  The case fits well and looks/feels really nice.  The keyboard protector works well.  Overall, unbeatable at this price point!"
"on November 14, 2016",I love my new case! Is exactly how imagine it will be! I'm really happy with the product and I really recommend the case!
"on August 9, 2016","The case is great I love the color. The silicone keyboard cover however is gonna take some time to get used to, but it looks great on my laptop."
"on February 11, 2018",So far it's really cute and protective. Fits my MacBook Air perfectly!
"on May 16, 2017",The case fit perfectly. I love the color and the feel of the case. This is really a great product.
"on November 2, 2016","They followed up to see if I was happy... I'm very happy and was even happier to have been asked for feedback. Was delivered a day early and meets my needs. Tons of compliments, and my co-worker bought one too."
"on September 17, 2017",This works great!
"on April 12, 2017",Love it Very cute
"on December 11, 2016",Love this case and keyboard protection. Very easy to put together. My friend also wanted this for her Mac as well.
"on February 6, 2018",So cute and simple! Each part fits perfectly and doesn’t look or feel cheap at all.
"on January 10, 2018",Perfect fit. Is stylish and practical for my picky preteen.
"on August 29, 2017",Just as described and pictured. BUT -- the letters on the keyboard cover could be difficult to see for some purchasers.
"on March 23, 2017",Very satisfied with my purchase. Fit the Air perfectly!
"on January 21, 2018","It is a good case that is pretty sturdy, fits well, and looks good on the computer! Definitely worth the price!"
"on August 16, 2017",Got it as a present for my brother and he loves the color and it fits perfectly on his computer !
"on January 6, 2017","I ordered this for my daughter's computer. She loves the color, since it matches her college colors. My order was on time, packaged well, and met all my expectations. Thank you."
"on January 31, 2018",Looks super cute!
"on May 14, 2017",Amazing item. Quality is great!
"on October 16, 2017",perfect fit for my macbook air. great product thus far
"on February 12, 2017",Fit my MacBook Air 13 inch perfectly!  The keyboard  cover and the screen cover are nice for added protection.
"on December 27, 2016",Love the case on my Mac. Its so pretty and everything arrived really fast. I'm very happy with this purchase
"on February 9, 2018",Very easy to install and includes everything you will need to protect your laptop
"on December 20, 2016",I PURCHASED THIS AS A GIFT.  IT FIT PERFECTLY AND LOOKED WONDERFUL ON THE COMPUTER IT WAS PURCHASED FOR.  IT JUST SNAPPED ON - DIDN'T EVEN NEED TO READ DIRECTIONS.
"on March 15, 2017",I love the color and the keyboard cover fits great with no slippage. Great value for the price!
"on October 12, 2017",Nice cover- received several compliments at work. Nice and light and easy to put on. Great color.
"on December 18, 2016",Fits well and the color is greatIt also feels really nice to the touchGreat cover for my precious laptop
"on October 17, 2017",Shockingly good quality for such an affordable price!
"on December 23, 2017",Fit perfect for my new MacBook Air 13 inch! Thank you
"on September 23, 2017",Great product sturdy and soft to the touch. Screen cover is good too. Definitely buy again in different color
"on February 3, 2017",Love the color and how it protects my computer. Highly recommend this product. Makes your computer stand out.
"on December 27, 2017",Very classy.
"on August 29, 2017","Amazing cover, fits great, looks great and is comfortable to use!"
"on December 30, 2017","Excellent, thank you."
"on September 26, 2016",Great!! excellent and elegant!! I love it!!
"on December 27, 2016","This was a gift for my daughter, and she is thrilled!  It fit perfectly, the color was just as advertised, and the screen protector and keyboard cover were wonderful additions.  Very pleased!"
"on September 7, 2017",Love the color. Snaps on easily and have been very happy with it so far!
"on November 28, 2017","Everything fit like a glove. Loved the color, will be ordering more colors soon!"
"on May 25, 2017",Very good product. Easy application. Shipped and received quickly.
"on May 25, 2017",Very good product. Easy application. Shipped and received quickly.
"on September 14, 2017",Love the product fits just perfect with my laptop and is very smooth. Love the keyboard cover it helps a lot not to get dirty.
"on January 20, 2018",My son loves his new case & fit great!  Our family highly recommends this product!
"on August 8, 2017","It had the top case, back cover, screen protector and even the keyboard skin. Super impressed."
"on October 7, 2017",Everything fits perfectly! The white looks amazing and I'm so happy.
"on January 8, 2018",Great case with all the protection needed for your computer and looks beautiful for a cheap price.
"on January 21, 2018",Love the color and the case is not slippery - has a good grip feel.  And it arrived promptly!
"on October 20, 2017",
"on September 13, 2016",I am a pink girl!! My computer and phone now match at a much lower price then buying the pink Mac!! Plus it's a little protection for when I travel
"on August 19, 2016",I love it! Its smooth and light and fits really nice. I get so many compliments and already have two other friends purchasing their own!
"on February 27, 2017",This is my second case. The first one lasted for several years before finally cracking from rough handling.
"on September 27, 2017",GOOD!!!
"on December 1, 2016",Fits on easily and looks good.  I especially like the keyboard cover - it doesn't interfere with typing at all.
"on January 12, 2018","It fits perfectly!!! And even if the color appears to be less brighter, I still like it so much!"
"on October 6, 2016",Great product. I was hesitating about buying a cover that was not from Apple. I liked the material and the keyboard as well.
"on July 30, 2017",Fits well and looks sharp.  Would recommend!
"on September 5, 2017",Exactly what I was looking for! It isn't translucent which is something I was worried about.
"on November 10, 2017",Great fit.  I have the clear case as I put a skin cover on the computer and it works perfect
"on January 25, 2018",My daughter loves it and the color. So far holding up pretty good!
"on September 18, 2016",Really really nice feel to it. And so worth the money! I'd recommend getting this as its reasonably priced and has good quality.
"on September 18, 2016",Really really nice feel to it. And so worth the money! I'd recommend getting this as its reasonably priced and has good quality.
"on January 2, 2017",Great case for my Mac. Easy to put on. Love the keyboard protector. Haven't tried the screen protector yet
"on February 13, 2018",Fit perfectly and the color is just what I wanted.
"on March 28, 2017","Great case. Very simply to put on, and looks great"
"on March 30, 2017",This laptop case looks amazing. Highly recommend!!
"on March 18, 2017","Came relatively quickly! Looks just like the picture, great quality, sleek, and smooth, great color! Awesome! Easy to take on and off but it doesn't slip."
"on March 14, 2017",perfect color
"on April 3, 2017",Great product - fit perfectly and is saving my computer from alot of wear and tear. I couldn't use the screen protector but the keyboard cover is great!
"on January 2, 2017","Great case, really tough material, the color is exactly what i wanted. Everything fit perfectly, the case, the keyboard protector and the screen protector."
"on March 15, 2017","Great cover/protector, easy to install and wraps around the laptop perfectly."
"on December 29, 2017",I purchased this for my daughter and she loved every about it!!
"on August 24, 2017",The case was very strong and great to use. The color was great quality and the product was great overall.
"on August 17, 2017","Bought this case for my new 13"" MacBook Air and it fit perfectly great look nice color and a slim fit"
"on January 9, 2018",Actually fits perfect and looks nice. Gives my MacBookAir a little more to hold on to so I don’t drop it.
"on October 25, 2017","This is our second case, we love it! These cases fit real nicely and now include a free screen protector."
"on February 22, 2017",I just look amazing!  Well made product and excellence  protection for my laptop.I recommended 100%
"on February 14, 2018",BEAUTIFUL!
"on February 14, 2017",This case is perfect! Fits my MacBook Air perfectly! Will be purchasing another one in another color soon!!
"on November 14, 2016","Shipping was very quick, product is very simple but looks nice on my macbook. This product was worth the money!!!"
"on November 7, 2017",Love it! goof quality!
"on June 29, 2017",product is really good to safeguard my daughter's mac. thanks!
"on August 31, 2017","Perfect! I love it, it makes my MacBook Air look really pretty. It also protects from nicks & scratches."
"on January 18, 2017","Fits perfectly and is a nice smooth, matte finish. Will definitely want to get more in different colors."
"on February 22, 2017",Great product! Love the feel of the case and keyboard cover. Fits like a glove and the color is vibrant!
"on November 6, 2017",I love this cover especially the Keyboard cover.
"on May 14, 2017",Nice case
"on September 16, 2017",My sister recommended me this so I ordered it. I love it! The package arrived quite fast! Thanks!
"on October 30, 2017",Perfect and delivered quickly.
"on January 13, 2018","Fits perfectly, love the color. :)"
"on June 26, 2017",Great product and easy to apply. Just what I was looking for.
"on December 27, 2017",Fit my daughter's Mac Book air perfectly. Affordable product!
"on October 31, 2016",There is so much to this order. 3 in1 is very good bargain. All the items of the pack is necessary and very useful.
"on October 8, 2017",This product was for my granddaughter.  She is extremely pleased with is and with the price.
"on October 11, 2017",I love this case!! I order the same case keyboard cover combo everytime. never disappointed
"on January 12, 2017",Great product for the price can't believe how much stuff i got in this bundle for the price! Very Happy
"on October 21, 2017",Perfect case! Super sleek & easy to put on. Will definitely be purchasing another one from this seller again!
"on April 18, 2017",Love it!
"on February 1, 2017",It's exactly how it appears online. It's a beautiful rich color. Looks great on my MacBook Air.
"on May 30, 2017",Nice!Arrived on time and is exactly as described.
"on March 2, 2017",I love it! super cute and fits perfectly. I also like the soft feel it has
"on July 30, 2017",I love it! I got the mint green color and it's super cute and looks great!
"on July 17, 2017",Love this case it fits and looks great totally recommend it.
"on April 10, 2017","Looks great, feels great, and fits great. Will be ordering in another color most likely!"
"on January 19, 2017","FITS PERFECTLY.  Looks good, protects well, came timely.  No complaints.  I would recommend to others."
"on August 30, 2017","Great case!  Color is brilliant and beautiful, but more importantly, it protects the computer for our family!"
"on January 20, 2018",My daughter purchased this for her laptop and I think it has been fine so far
"on August 17, 2017",This product is just as described. Fits perfect and looks great. I'm pleased and will order again :)
"on October 31, 2017","The material is great but it, unfortunately, does not fit my laptop :/I'm not sure I can still return it."
"on February 8, 2018",Exactly what my daughter wanted and arrived as scheduled.  Great product!
"on June 28, 2017",Really protects the mac book air from damage and does  not make it bulky.
"on December 11, 2017",Great. My son loves it! Wishes he had one upon first purchase of Mac book
"on November 10, 2017",great case  perfect
"on September 27, 2017",Great product and it looks good.
"on October 30, 2017",Purchased for my daughters Mac.  Arrived quickly & exactly as described.  She loves it.
"on December 30, 2016",I'm in love with this case! The color is exactly like the picture and offers style and protection from handprints and dirt. The keyboard cover will take some time to get use to because it kind of mutes the clicking sensation you feel without it but overall it's quite nice. (I ordered the color Serenity Blue.)
"on January 4, 2017",My daughter picked this out for one of her Christmas presents.  She really likes everything about it.
"on February 22, 2017",Great product for the price. Both the cover and key board fit very nicely.
"on April 7, 2017",Beyond simple design and fits perfectly! Would purchase again if needed!
"on August 29, 2017",I am extremely happy with this product and would definitely recommend it.. The color is true to the picture and is sturdy.
"on August 20, 2017",Excellent product.
"on February 2, 2018",I love this case! Very pretty and it fits perfectly. Also shipping was extremely fast.
"on January 16, 2018",I love this product!! Going to buy more colors eventually.
"on February 8, 2017",great case. protective. looks good. can clearly see the apple logo through. love the range of colors
"on November 19, 2017","Great case and keyboard cover- however, I had trouble with the screen protector. Otherwise I love it"
"on September 7, 2017",It's pretty good. I feel this protector can withhold my computer. Not have any scratches or anything
"on January 21, 2018",Fit nicely..doesn't take away the sleek look
"on December 28, 2017",No issues. It got here on time and looks perfect on the MacBook. I would order from Mosiso again.
"on January 6, 2018",The case fits well without adding bulk or weight. Well designed
"on January 9, 2018",Quick delivery.perfect and great value
"on February 6, 2018",it fits perfectly
"on November 16, 2016",It was great!  I just whisked the top part of the cover would clip on better but other than that I love it!
"on December 11, 2016","Well fit, and great quality. The color of the case is exactly as the picture.  Great service as well."
"on February 22, 2017","I love it and first I was skeptical about it but once you put it on it looks great,nice mint green."
"on February 15, 2017",I love this case! Great price and great quality! Highly recommend to all looking for a laptop case.
"on February 22, 2017",Arrived timely.  Fits my mac 13 perfectly.  Love the color and will be ordering more in the future.
"on February 4, 2018","Love it, very nice case. only bad side is lots of fingerprints left on it other than that, perfect!"
"on January 3, 2017",I am so in love with this! The color is so pretty and simple. I have had so many compliments on it!
"on April 11, 2017",Very satisfied with the case cover. It's fashionable and very durable.
"on January 30, 2018",I loved my case!!!! It fit perfectly and it has very good quality. Great purchase!!!
"on August 13, 2017",I love my cover. I also love the keys protector. Both items are great for my laptop.
"on March 18, 2017","It's amazing, great fit and everything. Loved the color!"
"on January 10, 2018",Really great case!!! Highly recommend to anyone who wants a good quality product for a good price.
"on January 3, 2017",exactly what you see and easy application. great matte/rubberized feel and the color is very nice!
"on December 29, 2017",This item was bought as a Christmas gift for my daughter for her new laptop and she loves it.
"on November 23, 2017",Love it !! Exactly what I was looking for.
"on March 28, 2017",Great purchased... only been a month or so
"on September 4, 2017",Just what I needed. I love the color and everything arrived in order.
"on September 6, 2017",Came just as described. A little difficult to type quickly with the keyboard cover.
"on May 14, 2017",I love my case! Everything fits and holds up great!
"on November 25, 2016",Love the color of the cover even more in person! Both the case and keyboard cover fit perfectly with my laptop and i haven't had any problems with it so far. Looks gorgeous!
"on November 10, 2017",I’m satisfied & I love it 😍
"on August 31, 2017","So smooth, clean, and beautiful. Love it!"
"on March 5, 2017","Fits and looks great! Good protection from dust. Great price, highly recommend!"
"on January 8, 2018",Fits my Mac perfectly. I love it.
"on September 22, 2017",Love my new case !!!!!! Even came with a screen protector. Will order again soon !! Thanks guys !
"on February 3, 2017",I have received this product as described. It was easy to attach to my laptop and love the color.
"on January 20, 2017",SUPER easy instal.  I definitely feel much better now that we have this on the christmas present.
"on August 21, 2017",Fit as expected.
"on April 19, 2017",Perfect! Came just as expected and has a cool matte finish. I get so many compliments on this and the price is really good! I recommend this for sure.
"on April 16, 2017",The cover fit very good and excellent material
"on January 11, 2018",The product came on time fits perfectly. Love the quality and color.
"on July 21, 2017",This is a great way to protect your laptop. I love it.
"on June 9, 2017",Awesome for the price! Looks great too. I like the keyboard protector and the screen protector is awesome. Definitely recommend
"on July 21, 2017",fit perfectly!
"on March 27, 2017",Perfect case !
"on December 23, 2017",This case fits perfectly!!!
"on October 7, 2017",Product is exactly as described and very good quality for a great price
"on February 22, 2017","Its a great case ! I'm so satisfied with this product, my mac now is protect and looks elegant !"
"on February 4, 2017",I am very satisfied with my purchase! The product is just what I wanted! I highly recommend it!!
"on October 7, 2017",Perfect fit and great color!  I could not be happier with this product!
"on February 5, 2018","Excellent product, and I love the color."
"on February 16, 2017",Very excellent product. I am highly enthused by the quality of these products. Many thanks Amazon.
"on January 12, 2017","bought for our daughter, works perfect and it's exactly what she wanted! Great price and durable product!"
"on February 4, 2018",Love this product. It's everything I thought it would be and more. Love the color!!
"on October 27, 2017","I love the color and quality of this case, and the best part is that I can still see the apple through it."
"on August 7, 2017",What an incredible product and a reasonable price! I am so pleased!
"on April 7, 2017","Great product for the price, arrived quickly, no issues snapping it on my laptop."
"on January 6, 2018","Works great and looks great, would definitely suggest"
"on December 26, 2017",Good protection for my Mac
"on December 7, 2017",I gave this to my sister for her 22nd birthday. She loves it!!! I think I’ll buy one for my Mac
"on August 21, 2017",Fast shipping. Good packaging. Item as described. Works perfectly.
"on March 3, 2017",I love the the product and satisfied with the purchase.
"on September 14, 2017",LOVE THIS! Great value for the price. Color is exactly what it looked like only!
"on October 13, 2017","I love the color, love the product!!! This seller was awesome to work with.  Highly recommend!"
"on January 4, 2017",I love this case. It is so sleek and sharp-looking. I highly suggest to purchase this product!
"on August 11, 2017",Love it! Fits perfectly on my computer and I get lots of complements on it. I will definitely be buying more colors soon.
"on November 6, 2016",Amazing product for the price! You get everything for a small amount of money! The quality is very nice!
"on September 6, 2017",I am literally obsessed with it! Fits my Mac so nicely and feels so soft and smooth on the keyboard. Perfect case!!!
"on January 28, 2018",It was perfect! Just what I needed and looks beautiful! Fits great!
"on November 10, 2017","Very pleased with this so far, its durable and of decent quality."
"on May 13, 2017",Easily attached to my iMac. Looks great! Love that it came with keyboard cover!
"on February 19, 2017",Great Value for the price.  Fit perfectly.  Arrived earlier than promised.  Great experience.
"on February 5, 2017","Good quality! The color is more a brick red than wine color to me, but I'm keeping it anyway."
"on January 6, 2017","Fits perfectly on my Macbook Air 13"" and the color in wine red looks exactly as the photo"
"on January 27, 2018",Perfect! Although color was a little darker than expected but love it regardless!
"on March 5, 2017",Great fitting case and great keyboard cover. Exactly what I ordered. No problems at all.
"on May 14, 2017",Love it!! Very happy with the order!!
"on May 3, 2017",Just using the case. Fits perfectly & pretty color.
"on January 7, 2018","Good quality, fast shipping, nice color! Definitely will buy again from this seller!"
"on April 14, 2017",Love my case as well as the keyboard cover. Though the picture does show the apple logo which can be seen but only when computer is being charged.
"on September 29, 2017",3rd one of these purchased by the same seller! I must love them!
"on December 1, 2017",Color is a little bit darker than picture but still looks great.
"on March 9, 2017",Love this case! The color is just as it is shown in the picture!
"on January 19, 2017",Great product!! ... Ive been with it for 2 weeks now and it hasn't broken. It fits perfectly in my Mac and it looks great it!! Buy it you won't regret it!!
"on March 1, 2017","I love it, fits and snaps perfectly on my 2017 MacBook Air. Highly recommended"
"on November 9, 2017",Rose gold looks good!!!
"on August 9, 2017",Great case
"on January 2, 2017",The size was perfect fit ! Wasn't sure since it was a Christmas gift for a friend. Awesome !
"on July 20, 2017",Great quality product. Have purchased many eBay cases and they do not compare with this one.
