Capulet Olive,"I like the smooth outside and how it’s only plastic on the inside. The screen protector was kind of small omfor the screen and the case has some sharp touches on some parts of the case, but other than this it’s great. I love it"
Camel,"Case arrived very quickly, the color is even prettier than the picture. Only minor complaint I have is that the keyboard cover could fit a little bit better. Overall, looks great and would buy again."
Black,works well
Marsala Red,"I love the keyboard cover, I love the color, I love the protection... my only area of concern is that the hard case shows every finger mark.  Not a fan of that...what can I use to clean the cover, but not hurt it?"
Rose Gold,"The color is awesome. I don't have any trouble with it. The only think I am not fond of is the fact that the keyboard cover is slightly off than my actual keyboard so it makes it look blurry. Other than that, I love the product."
Rose Quartz,"Love the case and keyboard cover, wasn't aware the speakers in a MacBook Air are partially under the keyboard though so the super comfortable and cute keyboard cover does somewhat muffle or mess with the sound."
Peacock Green,"This is just fine. It fits well and also comes with a screen protector. They keyboard protector makes it a little harder to type--not as comfortable as my previous one. The plastic is thin, but snaps on easily and does the job of basic protection."
Black,"Shipping was fast ! The actual case fit perfectly and it feels really nice. The only thing was that the screen protector was a tiny bit small and the keyboard protector although felt nice, was hard to press down on the keys."
Camel,Love it - only reason I didn’t give it 5 stars is that the little tab buttons to place on the bottom ( on top of laptop bottom “feet” would stay put.  Doesn’t affect use of the case or cause inconvenience.
Serenity Blue,"Very sturdy and protective. However, the keyboard cover is so light that it makes it kind of  hard to see the keys. If I get another one, I will get a darker color to hide dirt and so that I can see the keys more easily."
Marsala Red,It works very well and keeps scratches off! Only problem I have with it is the top case falls off at first but eventually will somewhat mold onto the laptop. I would get one of these again.
Aqua Blue,The laptop case works really well and it was pretty easy to put on as well as the keyboard cover. But it was kind of hard to put the screen protector on. It would be better if they put instructions on how to put it on.
Deep Teal,The color was really great and met my expectations from the website. I appreciate the easyness of mounting the case and screen protection. Only drawback was that I couldn't get a key cover matching my Swedish keyboard.
Light Purple,Fits great and works great. Adds a nice touch.
Serenity Blue,Overall it is a great product and I like it.  It fits Macbook air perfectly and looks good.  Keyboard cover fitted well; I wasn't successful in attaching the screen protector but it may be something I did incorrectly.
Marsala Red,"I really like the case. fits perfectly but upon removing the case, where the head phone jack is located one of the tabs had cracked. now my case feels loose. overall the case is perfect. love the color"
Marsala Red,"I love it, although it seems to pop off a little from the lap top in one area occasionally. Other than that it is wonderful!! It is better than the one a third party Apple store sold me when I bought the laptop. I did not use the screensaver though.Suzanne"
Gold,We purchased two cases and they look very nice.  The only problem we had was that the front of the bottom case was very difficult to get on. Overall we are happy now that the case fits it just took a bit of attength
Wine Red,"I received exactly what I was looking for, and all for a great price!!! The Keyboard cover was a little too bent on one side but still usable. Thanks for a great product."
Brahmin Blue,"Great case! My MacBook looks great. However, the screen protector was a pain to put on and I eventually gave up and took it off."
Peacock Green,The color is a perfect match to the item description. It arrived quickly. I do wish that the case snapped on to my laptop a little better and that the keyboard cover fit better. But for the price point it’s great!
Clear,Fits the computer exact but it is very hard to take off.
Mint Green,"The case fits great. The keyboard cover isn't the greatest. It doesn't exactly match the Macbook Air 13 inch. When the keyboard lights are  on, there's a terrible glare. Overall, a good item to buy for the price."
Rose Quartz,"Very good value for the money!  It was a little difficult to get the top part on, but once on, it fits perfectly.  I like the keyboard being the same color as the case.  The case looks great and feels snug and secure."
Marsala Red,Fits reasonable well.
Marsala Red,"This is a great case. It is smooth to the touch, fits pretty well, and the Apple logo shines nicely through the case. You can access all of the ports without removing the case and it does not get scratched easily."
Black,"The case required a bit more force than expected to fully clip onto the computer, but it appears sturdy without adding too much bulk or weight to the computer. Shipped and arrived quickly. Color as advertised."
Deep Teal,"The case is super sturdy, yet very light in weight compared to another case I’ve bought from another seller. I’m giving it 4 stars because it’s a bit hard to clean off oil based stains from chips or whatever."
Peacock Green,"I think you get a lot for the price of this cover. I've only had it for a day, but even if I had to replace it within the year I would get it again because I like the color options and the feel of the case."
Rose Quartz,"The case is nice, color is as in picture, the only thing is the type cover slides a little and by the right ""command"" button and the external cover is minimally larger"
Turquoise,"Very solid case.  I didn't realize it wouldn't be as ""transparent"" as the spec cases, but that's okay.  It fits and stays on ... that is the most important this to me."
Rose Quartz,"Nice color and I love the keyboard cover that comes with it, but the case is a pain to take off!"
Marsala Red,Really like how it adds a pop of color to my macbook. Fits exactly like it says.
Rose Quartz,cute case with a cute keyboard cover! the only problem i had with it was that the top cover didn't fit so i had to file the side so it could fit. also the screen protector came dented so i didn't use it.
Marsala Red,"the case is great!! i got it in the color marsala red. it was easy to put on my macbook, and it arrived quickly to my home. i'm just trying to get adjusted to the keyboard."
Frost,This case looks great! The bottom snaps off a tiny bit but not too big a deal.
Black,Fits perfectly on my Mac! Love the color and style. The keyboard and screen protector are a nice bonus! Only complaint is that the screen protector was a bit tricky to put on so ultimately ended up not using it.
Rose Quartz,"I like the color and it fit my MacBook Air. It feels very nice. However, the letters on the keyboard cover wiped off within 2 weeks of purchase and the case got dirty very quickly after my purchase."
Marsala Red,its a perfect fit but the only reason i cant give it 5 stars is because the bottom half of the case is cracked:( good for the price though
Marsala Red,"It fits perfectly, the color and everything else is okay. The only problem is any time you touch your finger mark is all over it and they don’t go away"
Marsala Red,"The top part didn't snap into place like the bottom however, it hasnt come off and seems to still fit snug. So far so good."
Rose Gold,"Thanks Justin, the laptop case is great, although the screen protector came in a little bent, idk like a little part of it looked bent for some reason, other than that everything else was great !"
Clear,"Amazing product you won't be disappointed, just having a little struggle snapping and keeping the top cover on. Shipping and service is amazing!!"
Light Purple,I had trouble putting the screen protector on but otherwise loving the case and keyboard cover!Update* The keyboard cover does not lay flat. It has already started to fall apart. Get what you pay for I guess!
Deep Teal,Great product! Have it on my MacBook Air! Only thing that I had a problem with is that part of the case broke off a couple weeks after I bought it! Other than that I recommend it!
Marsala Red,This was a gift for my daughter. I loved how easy the case fit onto her Mac. The color is beautiful and the screen protector is a plus.
Black,The only problem is the keyboard. I cant see the keys at night as Im used to without the case. You should develop with a space that allow us to write in the dark.
Rose Quartz,super soft and easy to put on! The color is great and subtle. My only complaint is that the keyboard cover didn't come and I was told I get a refund or replacement and that has not happened.
Wine Red,"Love the color!  The keyboard cover fits well but the screen protector that came with it didnt fit quite well, I still have it on, looks fine. Good overall though! I would purchase another color."
Camel,doesn't stay on sometimes but overall nice for the price
Serenity Blue,Took a while to get it one correctly but it works well. Nice color too. Bottom piece pops off and on a little but nothing that is to bothersome.
Rose Gold,"It is an okay case for the price. The keyboard cover doesn't match up perfectly, but it's only noticeable when my keyboard brightness is on."
Turquoise,"I think that it was great. The colors are beautiful and they make my mac look colorful without going over the top. However, I was not happy with the fact that the screen protector was not included."
Airy Blue,"The hardcover case and the keyboard cover are so cute and protective. I love that you can still see the apple logo through the case and the keyboard cover is really easy to put on, it takes a bit to get used to when typing, but like I said it is easy to put on so taking it off and putting it back on if you will be typing for a while will be no problem. The only thing keeping me from giving this order 5 stars is the screen protector. I am usually really good at applying these things, but this screen protector had an insane amount of bubbles no matter how man times you tried to reapply so I had to just dispose of it. Other than the screen protector, this bundle is well worth the affordable price."
Wine Red,"Went on easy, I liked the color and the keyboard cover as well. Screen protector was easy to put on. Arrived with a small piece cracked off on the back but I didn't even notice it right away."
Marsala Red,"Great product, however there is a little black speck that drives me crazy on the case! It's inside the plastic so there's no getting it out so it just sits there and stares at me all day."
Rose Gold,This is a great product I'm in love with the color. It came with a matching keyboard cover and screen protector which is great. This product did not come with instructions so  it was difficult to put on my mac. Also this case scratches easy which I wasn't pleased with.
Camel,Works perfect
Black,"Easily applicable case. My minor problem is that it's not as black in real life as it is on the picture. If I knew that earlier, I would buy a different color."
Light Purple,Looks good and easy to put on.
Marsala Red,"wish the top case wouldnt stain so easily leaving every finger mark on there but love everything else about the case, great color selection"
Marsala Red,Protects my Mac :)
Rose Quartz,Pretty but heavyI bought it for my friend's bday gift
Serenity Blue,"Keyboard cover is great and fits like a glove, but the bottom part of the cover could use four extra clips (two in front, two in back). Nice matte texture and color."
Rose Quartz,cute case and i love the color. the only reason i didn't rate it with 5 stars is because it can get dirty fast. i have a black laptop sleeve and the edges of the case are turning black from the sleeve rubbing up against it. other than that i love it and the keyboard protector.
Chartreuse,Love it! No instructions included though.🙁 figured it out quickly enough. I love the color and definitely recommend it.
Wine Red,Fits perfectly... only complaint I have is that the keypad cover doesn't allow the lights from the keyboard to shine thru at night...
Marsala Red,"The case itself is amazing, but the keyboard cover is not the greatest, it's hard to type using the keyboard cover. The color is the same as the picture. The screen protector is very good."
Red,"Nice cover for Mac Air. Easy to install. Has a velvety feel to it and feels soft to the touch. Only dislike is, the oils from your hands and fingers are difficult to clean off."
Marsala Red,Really nice.
Rose Quartz,Love the soft matte feel and the color. Came with everything and extra white circle stickers if the ones on the bottom half of the case fall off. It;s hard to take off though
Wine Red,"Plastic hard case four starsKeyboard cover 3 starsScreen protectors 2 starsThe plastic cover was not difficult to put on my MacBook air, it is soft to the touch, and the apple logo glows through the case which is something I wanted. However, the fit is not 100% which is why I am not giving it 5 stars. The edges don't come all the way close together making my MacBook look as though it has a a gap when closed.The keyboard cover makes it difficult to push down on the buttons. I am hoping it is something that changes throughout everyday use. It does serve the purpose for keeping the keyboard clean of dust and dirt. However, when in class and trying to type something fast because of the difficulty of typing I make a lot of typos and I find myself taking it off.Screen protector does not fit 13 inch screen perfect. I am thinking it is for the purpose of when you take it off it is not as difficult? There are a lot of bubbles left which is not noticeable on the Air but I am sure you can tell on a Mac with retina display."
Marsala Red,The back doesn't fit on mine.. it keeps sliding off. The too is nice though. And I loved that it came with a screen protector!
Serenity Blue,Took a bit of effort to snap on but is on now and looks great!
Clear,perfect fit. little swirl scratches but otherwise good product.
Marsala Red,Itsa good one. Beautiful. However fingerprints are left when u touch it and also it came a bit cracked in side but i guess its bcs of long way of trip to me
Deep Teal,I really like it!  Lightweight and the keyboard protector is a nice bonus.  The cover shows fingerprints/oil but other than that a thumbs up!
Serenity Blue,Absolutely love the color and feel of the case but it is impossible to get the top part to snap on.
Marsala Red,it came just like the picture but the material is really fragile and it breaks easily ..it came broken from a corner ...the product is fine for the price ..is just the material.
Rose Quartz,fit perfectly. was impressed with the quality for how cheap it was. loved the color. screen protecter was a little hard for me to apply but i got majority of the air bubbles out. i would buy again.
Rose Gold,Dont recall getting a screen protector but overall was nice
Camel,"The case is nice, a little darker than I expected but okay.​But the lower case doesn't seem to fit properly; kind of falls off a little bit sometimes"
Marsala Red,Breaks easily.
Serenity Blue,This is exactly what I wanted. Only thing that wasn't great was the screen protector. It was hard to use and I ended up just throwing it out.  Over al good buy and would buy again.
Rose Quartz,came very fast except the key board buttons do not line up on the top row. it is not that they don't fit it is that the buttons are mixed up
Rose Quartz,Great case and I love the color! The bottom looks like it does fit perfectly but it doesn't cause any issues.
Rose Quartz,Just as described...I will order more in different colors
Peacock Green,"Color was a little deceiving, but overall I really enjoy this product"
Light Purple,"Fits my MacBook Air perfectly! Only thing is that it leaves fingerprints on the outside of the case, but it doesn't really bother me. All in all, it fits its purpose."
Mint Green,"The product arrived quickly and the color is beautiful. However, the top portion of the case comes off at least twice a week, but it’s not a huge problem."
White,Fits perfectly fine. The only complaint I would have is that the top (snap on) white cover has a couple of small random purple dots. Other than that its pretty great
Frost,"Fits the laptop snugly and reasonably easy to take off, however adds significant weight to the laptop.  It may or may not annoy you.  Just something to be aware of."
Rose Quartz,"Good price, but I didn't like the keyboard cover so I just took it off. the case is nice and does its job!"
Black,Should've came with tempered glass..but Eeh
Rose Gold,"great case and key pad cover, however the reason for 4 instead of 5 is that the screen protector was very hard to put on and i ended up not using and throwing away."
Rose Gold,I really struggled to get the top of the case to stay on. I love the price and the color but I don't like the line up of the keyboard protector or the struggle to install the lid.
Peacock Green,Love the color and the fact that the keyboard cover matches perfectly is a plus :) I only gave the product 4 stars because of the amount of finger prints that the case picks up
Marsala Red,"Great product, great price!  My daughter LOVES it!!"
Gray,"Arrived on time, case snapped on the computer perfectly, and the keyboard cover is fine. I didn't bother with the screen protector so can't comment about that."
Black,"Nice case, protects from scratches.  A grip on the bottom fell off, but comes with an extra set.  Screen protector is kind of difficult to get on, but it works"
Wine Red,This was a great purchase for me. It was easy to put on and was more than what I expected. I definitely recommend that anyone who needs a case to get this one.
Marsala Red,Really satisfied with my purchase. Nice looking case with a very nice smooth touch. Only one thing I didn't like. The screen protector was too small fo my MacBook Air 13'.
Mint Green,I love the color but it does tend to weigh down my screen and the keyboard get stuck but I love the color and I am very pleased with it besides those reasons.
Marsala Red,"Serves its purpose. Arrived in a timely manner, fits perfect & looks good."
Rose Gold,The case was a perfect fit and a great color.  Very professional looking.
Light Purple,Great color. Fits perfectly on my macbook air.  Also very easy to put on.
Black,Although it came out dark blue instead of black.. it made a really good present and my boyfriend loved it so therefore I’ll give it a 4 stars!
Rose Quartz,"like it a lot! the keyboard cover makes my macbook air look a bit blurry but overall i love it! good quality, also dont put the screen protector on. It will mess up your screen."
Wine Red,"It doesn't snap on at the bottom properly but its still hanging on either way. Looks like great quality, and the keyboard cover isn't annoying to use at all."
Peacock Green,The cover was a gift. It fit perfectly and the receiver was very pleased it also included a screen protector. They advised the color was perfect. Thank you.
Marsala Red,"Absolutely love it. The case came in good condition and it was easy to put on my laptop. So far, the case fits well on the laptop and the the keyboard cover is a good accessory for the laptop. Would highly recommend for anyone to buy a product from this brand."
Gray,Great quality and price.
Rose Quartz,Everything fits great
Gold,The cover is sturdy anddoes the job of protecting my laptop. The screen cover did not fit. It was very small.
Marsala Red,I liked it.  It also has something to hold the screen.
Black,It's a good purchase. Great price BUT it came in damaged. I'm sure if it didn't have a broken piece it would have been perfect product.
Rose Gold,"I bought it for my wife and she lives it, it's a great case in a beautiful color. I don't give it 5 stars because she said it's a little heavy."
Black,Love this case everything's really nice. Would have given 5 stars but don't like the fact that finger oil seems hard to get of the case. Super minor.
Black,"The cover slips on easily and stays on - unlike some laptop covers I've seen/used before. Unfortunately, the black is not as dark as I'd expected, but the usefulness of the cover makes up for this. Overall, an excellent and affordable buy!"
Chartreuse,I love the color and it fits my laptop perfectly. The only reason I gave it 4 stars is because one of the corners for the bottom piece were cracked.
Clear,Worked well. After getting tabs lined up on right side of top it snapped right on. Bottom was no problem
Chartreuse,It fits better than my old one and the case seems more durable than my old one. The one star off is because it's a brighter green than the picture.
Deep Teal,"Ordered in Deep Teal and it’s not as dark as I expected it to be but it’s still pretty, like seafoam green. So far, it’s protective but I haven’t had it long."
Camel,"Everything is perfect and as shown, except for the screen protector which is hard to put on, bubbles easily and just doesn't look well. This was thrown away almost immediately, but the keyboard and case are perfect!"
Gold,It wasn't what I expected I like it
Turquoise,Somewhat slick surface. Was hoping for a more rubbery texture to resist slipping but it will work for what I want.
Rose Quartz,"Really good case, though the bottom portion could be a little more secure. But I definitely think it was worth it for the price!"
Black,I did not receive the keyboard cover- which is what enticed me to buy- but the cover works wonders.
Marsala Red,Good deal for price. Case is pretty good quality but top part of the case comes off easily. Color is true to pic.
Black,"Very nice stuff.The cover case, screen cover and the keyboard fitted my MacAir like a glove! Timely delivery too."
Black,"Very nice!, I like the fact it come with a keyboard cover."
Black,So far so good. Time will tell how it holds up.
Marsala Red,"Great price for all you can get. However, I am leaving finger print marks on the case that are hard to get off."
Black,Good value for quality product.
Black,I loved how it came with a full set to cover my computer but I wish the screen would be easier to put on but all in all it’s a great cover.
Royal Blue,Like everything just have a little problem with the clear plastic sheet.It will not stay in place.thanks for asking
Rose Quartz,"The apple logo does not show through when the laptop isn't open and on. Other than that this is a great case, good quality and super cute."
Camel,"The case is fine, but it arrived damage. A piece broke off from the edge  by the headphone jack. Still functional, though."
Mint Green,Not as opaque as I would have liked for the back plate but otherwise great buy
White,It seems to be a good looking product.  Can't say much initially.  I will know more in the next several months once I see how the product holds up to use.
Royal Blue,Love the color and looks great and protects well.
Pink,goodddd really pretty beautifulbut keyskin there is little problem just little suckdetail was poor but good im satisfied
Rose Quartz,"I order this, only the laptop case came in. There was no keyboard cover or screen cover. Other than that it was a great purchase."
Clear,"Works really well - fits my MacBook Air perfectly. Makes the top a little heavy, so it tends to fall- otherwise great"
Deep Teal,Very cute
Rose Quartz,The case is nice. It's very pigmented and it fits my case well. It's not too difficult to put it on and take it off. The keyboard cover fits properly too. So far so good.
Rose Gold,"This case is so cute. It's a really good deal for the price because it comes with a screen protector and the soft keypad cover. My keypad cover is nice however the letters didn't quite match up with the ones on the MacBook, which is okay, but is really noticeable when it lights up. The case color is a bit darker than my rose gold iPhone, but I don't mind."
Marsala Red,I love the color and this case but the apple logo isn't cut out which is what I wanted so it looks kind of odd.
Black,Excellent case!  Really like how sleek and light it is.
Marsala Red,Nice
Turquoise,Bought as a gift for my sister. She loves it! Only thing she did not like is where the letters were setup on the key board.
Peacock Green,Exactly what I expected. It looks good (maybe a little too dark in the green) but it protects my laptop and fits really well.
Rose Gold,Fit's well ... the keyboard cover seems to stay on.
Rose Quartz,"The white letters on the keyboard cover are hard to read, otherwise the case is a nice color and fits well"
Marsala Red,"It's a really smooth case and fits well. maybe more support on the sides would be good, but overall a very nice product."
Marsala Red,I really liked this case! It snapped right on my laptop and I get compliments all the time on the color!
Serenity Blue,"I had trouble getting the top half to stay on the top half of my Mac, but overall I enjoy this product and I love the color I got."
Mint Green,"Love it. Keyboard cover doesn't fit exact, but it does the job."
Rose Gold,"It fit perfect! although the keyboard cover, is starting to fade and i just got it a couple weeks ago. I also didn't use the screen protector."
Turquoise,My daughter loves it.. goes perfect with her color scheme in her dorm room
Clear,Good case. Hard to remove but all around good.
Rose Red,"Good quiality for a cheap price , Apple would charge double."
Red,"ordered it on a wednesday and got here on a friday:fast shipping , case fits and clicks perfectly with the laptop."
Silver,It is a nice protection for my macbook air!
Rose Quartz,Love the case and love the texture. Only issue I had is the letters on the key board cover are difficult to see.
Rose Quartz,"I wish it would've came with instructions. I was confused on how to put the screen protector and the keyboard. also, the keyboard protector makes it difficult to type, in my opinion"
Black,"I enjoy the cover.  Pretty easy to attach. Had a little trouble getting it to stay on at first, but now it is locked in place."
Red,"It is a good protective case, but it would be good if the bottom part of the case stuck to the computer better."
Wine Red,It’s a nice case for the price the keyboard smells a little but overall very nice!
Brahmin Blue,"I'm very happy with this product so far... although it was not delivered in a timely manner, the case itself was easy to put on and seems to be doing the trick"
Marsala Red,"I love it... though it came broken on one side, other wise my macbook looks great"
Rose Gold,Awesome color and gives great protection
Red,Keyboard cover sometime wants to come up
Marsala Red,"Case was easy to put on, and the screen protecter was too! Keyboard cover fits perfectly. The only issue i've had is fingerprints staying on the case"
Camel,"fits well although I won't be able to put any decal stickers on the case but otherwise, love the color I got."
Marsala Red,"So far everything fits well and the color matches, the only thing is it's a little more see through than the pictures. Not completely clear but you can definitely see through the case. Otherwise a good buy so far !!"
Wine Red,"The cover is pretty good, Just the screen protecter wasn't the best and also didn't bring the little sticky thing to get out the dust."
Airy Blue,Fantastic timing. Wonderful feel. Beautiful color.
Camel,"No personal use as this was bought as a gift. However, the recipient was thrilled and it looked terrific."
Rose Quartz,Easy to put case on - nice quality for the money
Black,Looks good and has a soft feel. Perfect for what I needed to protect my computer! Price was just right. I'd recommend buying.
Marsala Red,Great. fits and solves the problem and a deal for the price.
Black,I really liked this case for my MacBook. It feels and looks great. I would buy this again if I had too
Rose Quartz,It fits perfectly on my laptop and it matches my pink phone case. I am very pleased with my purchase.
Aqua Blue,"It is a little dirty,but is still acceptable."
Airy Blue,I like this. I didnt use the plastic screen film but the case and keyboard cover are a perfect fit1 Thanks
Marsala Red,nice
Rose Quartz,Came a bit smudged but still looks good & I feel like it protects my computer well.
Marsala Red,"For a low price, I got a three-in-one deal: the case, the screen protector, and a keyboard cover."
Mint Green,Very lovely color and arrived super fast-fits the Mac perfectly and was a great price.  All good!
Mint Green,"It's more of an aqua, turquoise but nonetheless pretty"
Black,I love that this came with a screen protector! The case is of good quality and I like it so far.
Airy Blue,It's really nice. It has a soft feel to it and it's exactly the color I wanted.
Peacock Green,It comes up with the same color as mentioned in the description. It is an amazing product. :)
Marsala Red,I love the color but it seems to fall off my laptop sometimes. But other than that I love it.
Deep Teal,The color is totally what I want. But an angle of it was broken when I got it.
Marsala Red,Great product and value.  Screen protector too but need instructions for that.
Black,"The keyboard cover and the case fits perfectly. However, the case can pick up fingerprints but it doesn't bother me that much."
Turquoise,Great color! Fast delivery and so far so good!
Marsala Red,Everything I expected screen protector seems flimsy
Black,Case had a smudge but it was supposedly new but over all it’s a good case
Gray,For the price this thing is great and really all one needs for protection
Rose Quartz,Good.
Marsala Red,"Works good but get covered in oil marks after minimal handling, besides that it's great"
Clear,I bought the “clear “ . I only didn’t like the keyboard cover . Doesn’t fit very well .
Transparent Black,"Good product, the keyboard protectant is a bit tough but, still a good by."
Marsala Red,Product came exactly as described! Keyboard is great but loses its ability to stick easily
Marsala Red,"It's really sturdy just when I got it, it was not the color I expected"
Marsala Red,"Case looks great, however fingerprint marks are visible."
Rose Quartz,My daughter loves the hard case but not to fond of the keypad covering
Black,Case fits well but only issue is that instructions online are different than the ones given online.
Navy Blue,It was a great case and it fit just how i wanted it too
Serenity Blue,They have great customer support the case is very cute and simple great color too.
Marsala Red,over all it was a great case but if for some reason your laptop over heats it starts to mess with the plastic
Camel,Its good. Love that it comes with the screenprotector and keyboard.
Black,I like this case very much. It gives my laptop a nice look and it feels durable.
Rose Quartz,Fits my MacBook Air well. Surface is not slippery.
Gray,Clips off every once in a while but good fit keyboard stays on easily. Good buy
Camel,"It fit well in most areas. You can not beat the price, protection and quality."
Rose Quartz,The keyboard cover is a little bit dirty but the case works fine and it's pretty.
Black,Arrived on time and the product not that bad. Exactly what I wanted and need.
Deep Teal,I thank you for your concern but I the product is doing just fine I thank you
Pink,It's super cute! Had to get a microfiber cloth to keep the fingerprints off but it looks great I love it!
Rose Gold,"It came exactly as it says in the description, and the color is really nice!"
Marsala Red,I like it but it breaks too easily
Red,Gift for my husband-- he loved it.
Marsala Red,"Keys board cover was missing, but other then that case looking nice"
Aqua Blue,Does what it is supposed to do. Colored keyboard protector not distracting.
Mint Green,Holding up nicely.  Fits well and keyboard cover is nice.  Would order again.
Marsala Red,Fits perfectly and looks great!
Peacock Green,My only complaint is that the screen protector does not fit.
Camel,More taupe than gold but still a good product.
Marsala Red,Good product. it complement my MacBook air well.
Aqua Blue,Love it!! Makes my laptop not boring from the outside. I recommend it.
Rose Quartz,"Great case, but it did not fit my 13.3 MacBook Pro. I had to return it"
Marsala Red,As expected
Clear,"Bien,la protection du clavier ne convient pas ."
Gray,"I love it, but it didn't send me my screen protector"
Black,not as attractive as it appears but highly useful for protecting my mac
Rose Quartz,"can come on and off easily, and works well to protect the laptop."
Black,Edge clips breaks easy.
Black,Love it
Serenity Blue,great color and good price! i don't like the keyboard protection
Peacock Green,Yes. Love all the accessories that came with the cover
Rose Quartz,"This case is nice, and gets the job done."
Wine Red,"The quality is okay. The color is not quite the same, but overall its good."
Black,"it’s a nice case, prevents dirt and scratches."
Rose Quartz,No hassle snapping on cover. Fits perfectly. Stylish colour.
Jet Black,Really good quality and fit to my apple air
Rose Gold,got the rose gold. matched exactly as shown and other times of that color.
Marsala Red,Excellent quality and price!!!
Serenity Blue,It's pretty good :) has popped off on its own once though.
Camel,Nice quality and a great value but color get dirty easily.
Rose Gold,Beautiful color
Gold,I really like this case. It fits perfectly on my laptop.
Marsala Red,"The product overall is very good and it has a good value for money.The cover is very good and fits perfectly the MacBook Air 13 inches. I have read too many reviews complaining about bad fit for different computers... to everyone who is buying this, PLEASE make sure that you get the cover that is for the right model of YOUR computer. Do not just read the name of the computer, verify the model. I really thank Mosiso for the good advise on this.The keyboard cover is good as well, it fits the keyboard very well. The only drawback (which is not specific of this product) is that sound in this computer gets dimmed when you use the silicone keyboard cover, so my son has to take the keyboard cover when he wants to listen to music or watch a movie without the headset if he wants to have good quality of sound.The screen protector is really not worth it. It is plastic screen protector, impossible to attach to the screen without bubbles... Do not even bother to try to get it installed. Anyway, just for the cover and keyboard protector the product is worth it. Just lower your expectations regarding the screen protector and definitely do not make it your purchasing decision factor."
Frost,"Nice hard case, though I'm not using the keyboard cover. doesn't seem to want to stay on."
Serenity Blue,Product fits my mac well. Love the color.
Marsala Red,Excellent.  Cover for well!
Aqua Blue,I love the cover and it protects my computer very well.
Black,This was a great purchase for protection on my MacBook!
Pink,"Great product, no issues, fit perfectly on the laptop."
Red,just bought it. covers everything well. The keyboard cover is great as well.
Rose Gold,the bottom of the case breaks easily but is very pretty on the laptop
Marsala Red,"Beautiful color and went on so easily, looks amazing and STAYS ON AND hugs the computer crisply!"
Neutral Gray,Loved it at first but it cracked after one month.
Rose Quartz,my daughter really loved her new case. Thank you.
Turquoise,Just as advertised and came promptly. Great value
Rose Quartz,the case is a fingerprint magnet but you will get used to it
Gray,Fits perfectly with my Mac! Great quality for the price.
Marsala Red,Love it for the price. great color. does get dirty really fast though
Black,This was perfect for my husband's mac air book.
Mint Green,Good for the price!
Camel,"The laptop cover is great! The keyboard cover, however, does muffle the sound a bit so I don't use that but otherwise everything is great!"
Wine Red,"No instructions at all.  That was pretty annoying since I put the top on backwards (rotated 180) and now it is impossible to get it off. Watched YouTube videos and guess I'll have to find some hard plastic pieces to jar into sides...  Seems like might be fine, but the little tabs on side don't line up now since I did it wrong. Instructions would have helped.  And not a big deal since I didn't even plan on getting screen cover, but screen cover is impossible!  Must have to be trained to put these things on.  Had huuuge bubbles and couldn't get it to line up perfectly.  Gave up and threw away. Rated a 4 since I love the color (matches my mosiso bag perfectly) and has a soft feel.  Seems it's sitting well despite the fact I put it on wrong.  Nervous to try more to take off since others report breaking it. So, guess I'll have this forever with my computer!"
Rose Red,Beautiful case and I like it ..
Camel,Cover is good but color was not as pictured
Marsala Red,Great Product. Fast shipping
Serenity Blue,did not recieve keypad cover
White,I am very satisfied and pleased with it.
Marsala Red,I love my laptop case!!! Easy to put on and very cute!
Wine Red,"I am pleased with my computer cover. Now I don't feel like every time I touch it that I'm going to scratch or leave fingerprints. It was easy to put on--you just click it in several places. Of course, you need a PhD to put on a screen protector so mine has a lot of bumps in it, but it's still hard to tell that it is on. The only thing that I'm not crazy about is that you cannot see the apple logo while the computer is off/shut."
Gold,Love it !!!!
Marsala Red,School color.. love it.
Rose Gold,Very cute color ! Cover clicked on easily . I'm very Impressed .
Airy Blue,Nice color and good protection cover
Rose Quartz,"The keyboard cover had little wrinkles, but other than that everything else was great"
Rose Quartz,Arrived with a bit of a delay but overall i loved it!
Peacock Green,in love with the color
Rose Quartz,Pretty cool case for my 12yr old!
Deep Teal,cover fits nicely on my laptop great color
Rose Quartz,Fits snugly and looks nice.
Rose Quartz,good quality case.
Jet Black,Great quality and fit my laptop perfectly
Rose Quartz,Good product and good price!
Clear,Perfect fit for my computer
Serenity Blue,Good buy... looks good and very affordable.
Marsala Red,Good product for the price
Serenity Blue,I love it 😍
Rose Gold,"Love it, seems a bit thin"
Marsala Red,Did not come with screen protector.. fits over all
Serenity Blue,This is a great product!
Marsala Red,Perfect fit.
Gold,fancy loved it
Mint Green,This case works well. I'm happy with it.
Gray,Perfect
Rose Gold,"It's really pretty and a product with quality, thank you"
White,Great for the price!
Black,Great product for great price.
Red,Good
Silver,looking good
Mint Green,Great value
Mint Green,I like it!
Chartreuse,Nice case.
Frost,its aight
Aqua Blue,Accurate coloring and durable.
Marsala Red,Love this case. Extremely happy.
Marsala Red,Good
Marsala Red,its great
Camel,It's ok
Aqua Blue,Love the hard cover ..
Airy Blue,"Work really good, at last had to push hard to fit"
Black,"Some of the sides of this case are not fit, so I always felt a click on it"
Marsala Red,ok
Royal Blue,Just put this on my daughters laptop.Good so far...
Royal Blue,Solid product thus far!  Fits perfect and looks good.
Marsala Red,nice
Airy Blue,It was a gift for my husband he loves it
Airy Blue,It's cute n allat
Rose Gold,Fit great
